Date,"Time Block",Type,"Plant Name",PX_Price,VC_Price,"Dispatch Type",Category,Technology,Volume
2025-12-24,03:00-03:15,SG,DHAULIGNGA,1769.6354926057,1680,Must,CENTRAL_ISGS,HYDRO,0.00
2025-12-24,03:00-03:15,SG,NLCIIST1,0,0,Must,CENTRAL_ISGS,THERMAL,0.00
2025-12-24,03:00-03:15,SG,PXIL,0,0,Must,TAM,PX,0.00
2025-12-24,03:00-03:15,SG,OEPL,0,0,Must,OTHER_ISGS_REMC,WIND,42.00
2025-12-24,03:00-03:15,DC,RIHAND3,2126.8527390127,2023,Merit,CENTRAL_ISGS,THERMAL,154.92
2025-12-24,03:00-03:15,SG,DADRI_RF,13355.763382629,12805,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,03:00-03:15,SG,RAPPB,3847.327640075,3675,Must,CENTRAL_ISGS,NUCLEAR,32.61
2025-12-24,03:00-03:15,SG,KAPS,4129.5605082275,3946,Must,CENTRAL_ISGS,NUCLEAR,0.57
2025-12-24,03:00-03:15,SG,MOUDA1,3452.6182045407,3296,Merit,CENTRAL_ISGS,GAS,0.72
2025-12-24,03:00-03:15,SG,KKNPPU1,0,0,Must,CENTRAL_ISGS,NUCLEAR,0.00
2025-12-24,03:00-03:15,SG,RENEW_Bhadla,0,0,Must,OTHER_ISGS_REMC,SOLAR,0.00
2025-12-24,03:00-03:15,SG,NLCTS2EXP,0,0,Must,CENTRAL_ISGS,THERMAL,0.00
2025-12-24,03:00-03:15,DC,DADRT2,4874.1970422829,4661,Merit,CENTRAL_ISGS,THERMAL,106.93
2025-12-24,03:00-03:15,DC,GNA_OPEN,0,0,Must,OPEN_ACCESS_USER,OTHER,0.00
2025-12-24,03:00-03:15,SG,TAPS_II,3882.7369298063,3709,Must,CENTRAL_ISGS,NUCLEAR,0.72
2025-12-24,03:00-03:15,SG,GNA_OPEN,0,0,Must,OPEN_ACCESS_USER,OTHER,0.00
2025-12-24,03:00-03:15,DC,OBRA-B,4524.0136335468,4138.1,Merit,UPRVUNL,THERMAL,600.00
2025-12-24,03:00-03:15,DC,RIHAND1,2162.262028744,2057,Merit,CENTRAL_ISGS,THERMAL,314.89
2025-12-24,03:00-03:15,SG,AWEMP1PL_PTNGR_IDR_W,0,0,Must,OTHER_ISGS_REMC,WIND,38.06
2025-12-24,03:00-03:15,DC,NTPL,0,0,Must,CENTRAL_ISGS,THERMAL,0.00
2025-12-24,03:00-03:15,DC,MOUDA1,3452.6182045407,3296,Merit,CENTRAL_ISGS,GAS,1.37
2025-12-24,03:00-03:15,SG,SASAN,1615.5009373047,1532,Merit,CENTRAL_ISGS,THERMAL,163.82
2025-12-24,03:00-03:15,SG,"OBRA HYDEL",1270.4503201818,988,Must,UPJVNL,HYDRO,25.00
2025-12-24,03:00-03:15,SG,NAPP,3139.8708602375,2995.7,Must,CENTRAL_ISGS,NUCLEAR,124.73
2025-12-24,03:00-03:15,DC,SIMHST2,0,0,Must,CENTRAL_ISGS,THERMAL,0.00
2025-12-24,03:00-03:15,DC,KSK_MAHANADI,4540.9331389294,4341,Merit,GNA,THERMAL,959.80
2025-12-24,03:00-03:15,SG,AURY_CRF,0,0,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,03:00-03:15,SG,ANPARA-A,3045.8066515183,2706.9,Merit,UPRVUNL,THERMAL,317.04
2025-12-24,03:00-03:15,DC,RAJGHAT_HY_MPSEB,0,0,Must,GNA,HYDRO,0.00
2025-12-24,03:00-03:15,DC,NLCTS2EXP,0,0,Must,CENTRAL_ISGS,THERMAL,0.00
2025-12-24,03:00-03:15,SG,TEHRI,2520.520724849,2401,Must,CENTRAL_ISGS,HYDRO,0.00
2025-12-24,03:00-03:15,DC,"HARDUAGANJ D",4975.9863664532,4575.7,Merit,UPRVUNL,THERMAL,455.00
2025-12-24,03:00-03:15,SG,ROSA-I,3682.1421193968,3323,Merit,IPP,THERMAL,301.96
2025-12-24,03:00-03:15,DC,KAWAS_APM,0,0,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,03:00-03:15,SG,AURAIYA_SOLAR,0,0,Must,OTHER_ISGS_REMC,SOLAR,0.00
2025-12-24,03:00-03:15,SG,AURY_RF,12702.774421995,12178,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,03:00-03:15,DC,CSP_Bhadla,0,0,Must,OTHER_ISGS_REMC,SOLAR,0.00
2025-12-24,03:00-03:15,DC,TALA,2688.1941262237,2562,Must,CENTRAL_ISGS,HYDRO,0.00
2025-12-24,03:00-03:15,DC,AWEK1L,0,0,Must,OTHER_ISGS_REMC,WIND,17.14
2025-12-24,03:00-03:15,DC,Tuticorin_GIREL,0,0,Must,OTHER_ISGS_REMC,WIND,16.00
2025-12-24,03:00-03:15,DC,Tuticorin_Mytrah,0,0,Must,OTHER_ISGS_REMC,WIND,14.00
2025-12-24,03:00-03:15,SG,STOA_OPEN,0,0,Must,OPEN_ACCESS_USER,OTHER,0.00
2025-12-24,03:00-03:15,DC,KHURJA_STPP,2167.4692772339,2062,Merit,CENTRAL_ISGS,THERMAL,796.40
2025-12-24,03:00-03:15,SG,KOTESHWR,3425.5405123933,3270,Must,CENTRAL_ISGS,HYDRO,33.50
2025-12-24,03:00-03:15,SG,SINGRAULI,2297.6504894814,2187,Merit,CENTRAL_ISGS,THERMAL,342.87
2025-12-24,03:00-03:15,SG,STOA_SELL,0,0,Must,STOA,STOA,0.00
2025-12-24,03:00-03:15,DC,"OBRA C",3432.5036149556,3081.3,Merit,UPRVUNL,THERMAL,1237.50
2025-12-24,03:00-03:15,DC,"RIHAND HYDEL",1117.5893410452,840,Must,UPJVNL,HYDRO,50.00
2025-12-24,03:00-03:15,SG,URI,1766.5111435118,1677,Must,CENTRAL_ISGS,HYDRO,21.18
2025-12-24,03:00-03:15,DC,UNCHAHAR3,4308.6898562799,4118,Merit,CENTRAL_ISGS,THERMAL,59.80
2025-12-24,03:00-03:15,DC,RIHAND2,2148.7231826703,2044,Merit,CENTRAL_ISGS,THERMAL,294.70
2025-12-24,03:00-03:15,DC,NAPP,3139.8708602375,2995.7,Must,CENTRAL_ISGS,NUCLEAR,129.90
2025-12-24,03:00-03:15,DC,SIPAT1,1652.993126432,1568,Merit,CENTRAL_ISGS,THERMAL,3.71
2025-12-24,03:00-03:15,SG,OKWPL_RE,0,0,Must,OTHER_ISGS_REMC,WIND,60.48
2025-12-24,03:00-03:15,DC,KOLDAM,1637.3713809623,1553,Must,CENTRAL_ISGS,HYDRO,0.00
2025-12-24,03:00-03:15,SG,Tuticorin_BETAMWIND,0,0,Must,OTHER_ISGS_REMC,WIND,15.02
2025-12-24,03:00-03:15,SG,NTPL,0,0,Must,CENTRAL_ISGS,THERMAL,0.00
2025-12-24,03:00-03:15,DC,KAWAS_NAPM,14868.989793793,14258,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,03:00-03:15,DC,TANDA2,3290.1520516559,3140,Merit,CENTRAL_ISGS,THERMAL,898.24
2025-12-24,03:00-03:15,SG,KAWAS_APM,0,0,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,03:00-03:15,DC,Kameng,4562.803582587,4362,Must,CENTRAL_ISGS,HYDRO,12.83
2025-12-24,03:00-03:15,DC,DHARIWAL,0,0,Must,GNA,THERMAL,164.13
2025-12-24,03:00-03:15,SG,POWERICA,0,0,Must,OTHER_ISGS_REMC,WIND,11.72
2025-12-24,03:00-03:15,SG,SALAL,2240.3707560925,2132,Must,CENTRAL_ISGS,HYDRO,30.70
2025-12-24,03:00-03:15,DC,CPP,0,0,Must,CPP,CPP,720.46
2025-12-24,03:00-03:15,SG,SBEFPL_Bhadla,0,0,Must,OTHER_ISGS_REMC,SOLAR,0.00
2025-12-24,03:00-03:15,SG,RAMPUR,2483.0285357217,2365,Must,CENTRAL_ISGS,HYDRO,0.00
2025-12-24,03:00-03:15,DC,ANTA_GF,2466.3653405541,2349,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,03:00-03:15,SG,RIHAND3,2126.8527390127,2023,Merit,CENTRAL_ISGS,THERMAL,83.82
2025-12-24,03:00-03:15,SG,RAPPC,4499.2751510102,4301,Must,CENTRAL_ISGS,NUCLEAR,78.41
2025-12-24,03:00-03:15,SG,CSP_Bhadla,0,0,Must,OTHER_ISGS_REMC,SOLAR,0.00
2025-12-24,03:00-03:15,SG,GANDHAR_RLNG,0,0,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,03:00-03:15,SG,AURY_LF,13396.37992085,12844,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,03:00-03:15,DC,KAWAS_RLNG,10896.900645699,10444,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,03:00-03:15,SG,KWHEP,1252.0349927099,1183,Must,GNA,HYDRO,0.00
2025-12-24,03:00-03:15,DC,OEPL,0,0,Must,OTHER_ISGS_REMC,WIND,42.00
2025-12-24,03:00-03:15,SG,CSP_Bhadla,0,0,Must,OTHER_ISGS_REMC,SOLAR,0.00
2025-12-24,03:00-03:15,SG,BRBCL,0,0,Must,CENTRAL_ISGS,THERMAL,36.01
2025-12-24,03:00-03:15,SG,DADRIT,4817.958758592,4607,Merit,CENTRAL_ISGS,THERMAL,40.59
2025-12-24,03:00-03:15,SG,SIMHST1,0,0,Must,CENTRAL_ISGS,THERMAL,0.00
2025-12-24,03:00-03:15,SG,KGSU1AND2,0,0,Must,CENTRAL_ISGS,NUCLEAR,0.00
2025-12-24,03:00-03:15,DC,SASAN,1615.5009373047,1532,Merit,CENTRAL_ISGS,THERMAL,425.00
2025-12-24,03:00-03:15,SG,APIPL,0,0,Must,OTHER_ISGS_REMC,SOLAR,0.00
2025-12-24,03:00-03:15,SG,IWISL,0,0,Must,OTHER_ISGS_REMC,WIND,0.00
2025-12-24,03:00-03:15,DC,KKNPPU2,0,0,Must,CENTRAL_ISGS,NUCLEAR,0.00
2025-12-24,03:00-03:15,DC,AWEMP1PL_PTNGR_IDR_W,0,0,Must,OTHER_ISGS_REMC,WIND,6.94
2025-12-24,03:00-03:15,SG,UNCHAHAR1,3949.389710477,3773,Merit,CENTRAL_ISGS,THERMAL,119.87
2025-12-24,03:00-03:15,DC,AURY_RF,12702.774421995,12178,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,03:00-03:15,DC,STOA_OPEN,0,0,Must,OPEN_ACCESS_USER,OTHER,0.00
2025-12-24,03:00-03:15,DC,Bilateral_TGNA,0,0,Must,TGNA,OTHER,-73.38
2025-12-24,03:00-03:15,DC,Teesta_III,3384.923974172,3231,Must,GNA,HYDRO,0.00
2025-12-24,03:00-03:15,DC,KAWAS-zLIQ,0,0,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,03:00-03:15,SG,NPGC,2992.2974380337,2854,Merit,CENTRAL_ISGS,THERMAL,74.98
2025-12-24,03:00-03:15,SG,GANDHAR_APM,0,0,Must,CENTRAL_ISGS,GAS,0.00
2025-12-24,03:00-03:15,SG,IWISL,0,0,Must,OTHER_ISGS_REMC,WIND,0.00
2025-12-24,03:00-03:15,DC,UNCHAHAR2,4348.2649448032,4156,Merit,CENTRAL_ISGS,THERMAL,121.22
2025-12-24,03:00-03:15,DC,GBHHPL,0,0,Must,GNA,HYDRO,57.94
2025-12-24,03:00-03:15,DC,GANDHAR_RLNG,0,0,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,03:00-03:15,DC,OI_IPP,0,0,Must,IPP,OTHER,2000.00
2025-12-24,03:00-03:15,DC,Bilateral_GNA,0,0,Must,GNA,OTHER,-445.63
2025-12-24,03:00-03:15,DC,TANDA,250,0,Merit,IPP,THERMAL,0.00
2025-12-24,03:00-03:15,SG,GDAM_HPX,0,0,Must,GDAM,OTHER,0.00
2025-12-24,03:00-03:15,DC,DAM,0,0,Must,DAM,OTHER,0.00
2025-12-24,03:00-03:15,DC,"KHARA HYDEL",868.67382772155,599,Must,UPJVNL,HYDRO,0.00
2025-12-24,03:00-03:15,SG,DULHASTI,3275.5717558842,3126,Must,CENTRAL_ISGS,HYDRO,6.90
2025-12-24,03:00-03:15,SG,KAPS_34,5212.6681941262,4986,Must,CENTRAL_ISGS,NUCLEAR,2.91
2025-12-24,03:00-03:15,DC,HARDUAGANJ,6262.9105556703,5821.7,Merit,UPRVUNL,THERMAL,0.00
2025-12-24,03:00-03:15,SG,GANDHAR_NAPM,0,0,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,03:00-03:15,DC,KISHANGANGA,2989.1730889398,2851,Must,CENTRAL_ISGS,HYDRO,0.00
2025-12-24,03:00-03:15,DC,"MATATILA HYDEL",663.13778145011,400,Must,UPJVNL,HYDRO,7.00
2025-12-24,03:00-03:15,DC,URI,1766.5111435118,1677,Must,CENTRAL_ISGS,HYDRO,22.06
2025-12-24,03:00-03:15,SG,AURY_GF,2487.1943345136,2369,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,03:00-03:15,SG,VSTPS2,2550.7227660904,2430,Merit,CENTRAL_ISGS,THERMAL,0.40
2025-12-24,03:00-03:15,SG,TRN_ENERGY,2513.2305769631,2394,Merit,GNA,THERMAL,205.88
2025-12-24,03:00-03:15,DC,CSP_Bhadla,0,0,Must,OTHER_ISGS_REMC,SOLAR,0.00
2025-12-24,03:00-03:15,DC,UPPCL,0,0,Must,RTM,OTHER,0.00
2025-12-24,03:00-03:15,SG,TANDA2,3290.1520516559,3140,Merit,CENTRAL_ISGS,THERMAL,494.03
2025-12-24,03:00-03:15,SG,"RIHAND HYDEL",1117.5893410452,840,Must,UPJVNL,HYDRO,50.00
2025-12-24,03:00-03:15,DC,AWEK1L,0,0,Must,OTHER_ISGS_REMC,WIND,11.42
2025-12-24,03:00-03:15,SG,SOLAPUR,5189.7563007707,4964,Merit,CENTRAL_ISGS,THERMAL,0.00
2025-12-24,03:00-03:15,SG,RAJGHAT_HY_MPSEB,0,0,Must,GNA,HYDRO,0.00
2025-12-24,03:00-03:15,DC,W2RPL_DAYAPAR_BHUJ_W,0,0,Must,OTHER_ISGS_REMC,WIND,10.00
2025-12-24,03:00-03:15,DC,MOUDA2,3412.0016663195,3257,Merit,CENTRAL_ISGS,GAS,1.24
2025-12-24,03:00-03:15,SG,"OBRA C",3432.5036149556,3081.3,Merit,UPRVUNL,THERMAL,680.62
2025-12-24,03:00-03:15,DC,"LALITPUR POWER GENERATION COMPANY LIMITED",3781.2951869448,3419,Merit,IPP,THERMAL,1856.25
2025-12-24,03:00-03:15,SG,REMC_OPEN,0,0,Must,OPEN_ACCESS_USER,OTHER,32.09
2025-12-24,03:00-03:15,DC,RSTPSU1TO6,0,0,Must,CENTRAL_ISGS,THERMAL,0.00
2025-12-24,03:00-03:15,SG,KOLDAM,1637.3713809623,1553,Must,CENTRAL_ISGS,HYDRO,0.00
2025-12-24,03:00-03:15,SG,HARDUAGANJ,6262.9105556703,5821.7,Merit,UPRVUNL,THERMAL,0.00
2025-12-24,03:00-03:15,DC,CHAMERA1,1462.4078317017,1385,Must,CENTRAL_ISGS,HYDRO,0.00
2025-12-24,03:00-03:15,DC,KAPS,4129.5605082275,3946,Must,CENTRAL_ISGS,NUCLEAR,0.59
2025-12-24,03:00-03:15,DC,PXIL,0,0,Must,TAM,PX,0.00
2025-12-24,03:00-03:15,DC,UNCHAHAR4,4066.0320766507,3885,Merit,CENTRAL_ISGS,THERMAL,215.67
2025-12-24,03:00-03:15,DC,SOLAPUR,5189.7563007707,4964,Merit,CENTRAL_ISGS,THERMAL,0.00
2025-12-24,03:00-03:15,DC,"Jawaharpur Vidyut Utapadan Nigam Ltd Distt Etah",5210.8551952076,4803.1,Merit,UPRVUNL,THERMAL,622.05
2025-12-24,03:00-03:15,SG,AGEMPL,0,0,Must,CENTRAL_ISGS,WIND,0.00
2025-12-24,03:00-03:15,DC,AURAIYA_SOLAR,0,0,Must,OTHER_ISGS_REMC,SOLAR,0.00
2025-12-24,03:00-03:15,SG,CSP_Bhadla,0,0,Must,OTHER_ISGS_REMC,SOLAR,0.00
2025-12-24,03:00-03:15,DC,BRBCL,0,0,Must,CENTRAL_ISGS,THERMAL,56.25
2025-12-24,03:00-03:15,DC,IEXL,0,0,Must,TAM,PX,0.00
2025-12-24,03:00-03:15,SG,VALLURNTECL,0,0,Must,CENTRAL_ISGS,NUCLEAR,0.00
2025-12-24,03:00-03:15,DC,KHSTPP_II,3215.1676734014,3068,Merit,CENTRAL_ISGS,THERMAL,236.52
2025-12-24,03:00-03:15,DC,SIMHST1,0,0,Must,CENTRAL_ISGS,THERMAL,0.00
2025-12-24,03:00-03:15,SG,DADRI_GF,2449.7021453864,2333,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,03:00-03:15,SG,DAM,0,0,Must,DAM,OTHER,0.00
2025-12-24,03:00-03:15,DC,TAPS_II,3882.7369298063,3709,Must,CENTRAL_ISGS,NUCLEAR,0.75
2025-12-24,03:00-03:15,SG,VSTPS4,2503.8575296813,2385,Merit,CENTRAL_ISGS,THERMAL,0.99
2025-12-24,03:00-03:15,DC,DAM,0,0,Must,DAM,OTHER,0.00
2025-12-24,03:00-03:15,DC,GDAM_IEX,0,0,Must,GDAM,OTHER,-10.16
2025-12-24,03:00-03:15,SG,SIPAT1,1652.993126432,1568,Merit,CENTRAL_ISGS,THERMAL,1.96
2025-12-24,03:00-03:15,DC,RKM_POWER,2805.8779420954,2675,Merit,GNA,THERMAL,335.93
2025-12-24,03:00-03:15,SG,Teesta_III,3384.923974172,3231,Must,GNA,HYDRO,0.00
2025-12-24,03:00-03:15,SG,UPPCL,0,0,Must,RTM,OTHER,-161.46
2025-12-24,03:00-03:15,DC,RAPPB,3847.327640075,3675,Must,CENTRAL_ISGS,NUCLEAR,33.96
2025-12-24,03:00-03:15,SG,CHAMERA1,1462.4078317017,1385,Must,CENTRAL_ISGS,HYDRO,0.00
2025-12-24,03:00-03:15,SG,"PRAYAGRAJ SUPERCRITICAL TPP BARA",3208.0665151828,2864,Merit,IPP,THERMAL,619.92
2025-12-24,03:00-03:15,DC,IWISL,0,0,Must,OTHER_ISGS_REMC,WIND,0.00
2025-12-24,03:00-03:15,DC,"Bajaj Energy Private Ltd Unit Kundarkhi",4415.4616814708,4033,Merit,IPP,THERMAL,81.22
2025-12-24,03:00-03:15,SG,W1RL_DAYAPAR_BHUJ_W,0,0,Must,OTHER_ISGS_REMC,WIND,14.00
2025-12-24,03:00-03:15,DC,UNCHAHAR1,3949.389710477,3773,Merit,CENTRAL_ISGS,THERMAL,226.99
2025-12-24,03:00-03:15,DC,RAJGHAT_HY_MPSEB,0,0,Must,GNA,HYDRO,0.00
2025-12-24,03:00-03:15,SG,ANTA_CRF,0,0,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,03:00-03:15,DC,PVG_AdaniKANine,0,0,Must,OTHER_ISGS_REMC,SOLAR,0.00
2025-12-24,03:00-03:15,SG,ANTA_LF,12847.535930015,12317,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,03:00-03:15,SG,UNCHAHAR4,4066.0320766507,3885,Merit,CENTRAL_ISGS,THERMAL,113.90
2025-12-24,03:00-03:15,SG,JHAJJAR,4671.1143511768,4466,Merit,CENTRAL_ISGS,THERMAL,0.00
2025-12-24,03:00-03:15,DC,VSTPS4,2503.8575296813,2385,Merit,CENTRAL_ISGS,THERMAL,1.87
2025-12-24,03:00-03:15,DC,PARICHHA-B,4337.5852096674,3957.6,Merit,UPRVUNL,THERMAL,375.00
2025-12-24,03:00-03:15,DC,SBGPAVAGADA,0,0,Must,OTHER_ISGS_REMC,SOLAR,0.00
2025-12-24,03:00-03:15,DC,KOTESHWR,3425.5405123933,3270,Must,CENTRAL_ISGS,HYDRO,34.89
2025-12-24,03:00-03:15,SG,SEWA2,2816.2924390752,2685,Must,CENTRAL_ISGS,HYDRO,0.00
2025-12-24,03:00-03:15,DC,"Bajaj Energy Private Ltd Unit Khambarkhera",4464.0053707912,4080,Merit,IPP,THERMAL,81.22
2025-12-24,03:00-03:15,DC,AWEMP1PL_PTNGR_IDR_W,0,0,Must,OTHER_ISGS_REMC,WIND,38.06
2025-12-24,03:00-03:15,DC,RAMPUR,2483.0285357217,2365,Must,CENTRAL_ISGS,HYDRO,0.00
2025-12-24,03:00-03:15,DC,KKNPPU1,0,0,Must,CENTRAL_ISGS,NUCLEAR,0.00
2025-12-24,03:00-03:15,SG,"NUPPL firm power ",3998.1925222062,3629,Merit,CENTRAL_ISGS,THERMAL,307.48
2025-12-24,03:00-03:15,DC,DADRI_CRF,0,0,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,03:00-03:15,DC,KUDGI,0,0,Must,CENTRAL_ISGS,THERMAL,0.00
2025-12-24,03:00-03:15,SG,DADRI_CRF,0,0,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,03:00-03:15,SG,VSTPS5,2576.7590085399,2455,Merit,CENTRAL_ISGS,THERMAL,0.49
2025-12-24,03:00-03:15,DC,KHARGONE,4046.2445323891,3866,Merit,CENTRAL_ISGS,THERMAL,2.47
2025-12-24,03:00-03:15,DC,Teesta_III,3384.923974172,3231,Must,GNA,HYDRO,0.00
2025-12-24,03:00-03:15,DC,RENEW_Bhadla,0,0,Must,OTHER_ISGS_REMC,SOLAR,0.00
2025-12-24,03:00-03:15,SG,DAM,0,0,Must,DAM,OTHER,0.00
2025-12-24,03:00-03:15,DC,AWEK1L,0,0,Must,OTHER_ISGS_REMC,WIND,23.20
2025-12-24,03:00-03:15,DC,Bilateral,0,0,Must,STOA,OTHER,0.00
2025-12-24,03:00-03:15,SG,KAWAS-ComGas,2565.3030618621,2444,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,03:00-03:15,DC,NLCIIST1,0,0,Must,CENTRAL_ISGS,THERMAL,0.00
2025-12-24,03:00-03:15,DC,PARBATI3,1704.024161633,1617,Must,CENTRAL_ISGS,HYDRO,0.00
2025-12-24,03:00-03:15,DC,RAJ_SOLAR,0,0,Must,GNA,SOLAR,0.00
2025-12-24,03:00-03:15,SG,VSTPS1,2652.7848364924,2528,Merit,CENTRAL_ISGS,THERMAL,0.98
2025-12-24,03:00-03:15,SG,KAWAS_RLNG,10896.900645699,10444,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,03:00-03:15,DC,GANDHAR_NAPM,0,0,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,03:00-03:15,DC,ANTA_RF,13436.996459071,12883,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,03:00-03:15,DC,AURAIYA_SOLAR,0,0,Must,OTHER_ISGS_REMC,SOLAR,0.00
2025-12-24,03:15-03:30,SG,GANDHAR_CRF,0,0,Must,CENTRAL_ISGS,GAS,0.00
2025-12-24,03:15-03:30,SG,ROSA-I,3682.1421193968,3323,Merit,IPP,THERMAL,301.96
2025-12-24,03:15-03:30,DC,MBMP,3116.2299520933,2973,Merit,GNA,THERMAL,182.32
2025-12-24,03:15-03:30,SG,VSTPS3,2530.9352218288,2411,Merit,CENTRAL_ISGS,THERMAL,0.83
2025-12-24,03:15-03:30,DC,GANDHAR_APM,0,0,Must,CENTRAL_ISGS,GAS,0.00
2025-12-24,03:15-03:30,DC,CHAMERA3,2491.3601333056,2373,Must,CENTRAL_ISGS,HYDRO,0.00
2025-12-24,03:15-03:30,SG,VISHNU-PRAYAG,1361.960338773,1076.6,Must,IPP,HYDRO,53.00
2025-12-24,03:15-03:30,DC,SBGPAVAGADA,0,0,Must,OTHER_ISGS_REMC,SOLAR,0.00
2025-12-24,03:15-03:30,DC,KAWAS-zLIQ,0,0,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,03:15-03:30,DC,SIMHST1,0,0,Must,CENTRAL_ISGS,THERMAL,0.00
2025-12-24,03:15-03:30,DC,"LALITPUR POWER GENERATION COMPANY LIMITED",3781.2951869448,3419,Merit,IPP,THERMAL,1856.25
2025-12-24,03:15-03:30,SG,BRBCL,0,0,Must,CENTRAL_ISGS,THERMAL,36.01
2025-12-24,03:15-03:30,SG,SIMHST2,0,0,Must,CENTRAL_ISGS,THERMAL,0.00
2025-12-24,03:15-03:30,DC,ANPARA-B,2771.4831646354,2441.3,Merit,UPRVUNL,THERMAL,460.00
2025-12-24,03:15-03:30,SG,"Jawaharpur Vidyut Utapadan Nigam Ltd Distt Etah",5210.8551952076,4803.1,Merit,UPRVUNL,THERMAL,342.13
2025-12-24,03:15-03:30,SG,RIHAND1,2162.262028744,2057,Merit,CENTRAL_ISGS,THERMAL,167.32
2025-12-24,03:15-03:30,SG,KKNPPU2,0,0,Must,CENTRAL_ISGS,NUCLEAR,0.00
2025-12-24,03:15-03:30,SG,OKWPL_RE,0,0,Must,OTHER_ISGS_REMC,WIND,60.48
2025-12-24,03:15-03:30,SG,UPPCL,0,0,Must,RTM,OTHER,0.00
2025-12-24,03:15-03:30,SG,Bilateral_TGNA,0,0,Must,TGNA,OTHER,-73.38
2025-12-24,03:15-03:30,SG,POWERICA,0,0,Must,OTHER_ISGS_REMC,WIND,12.11
2025-12-24,03:15-03:30,DC,CSP_Bhadla,0,0,Must,OTHER_ISGS_REMC,SOLAR,0.00
2025-12-24,03:15-03:30,DC,MAPS,0,0,Must,CENTRAL_ISGS,NUCLEAR,0.00
2025-12-24,03:15-03:30,DC,ANPARA-A,3045.8066515183,2706.9,Merit,UPRVUNL,THERMAL,525.00
2025-12-24,03:15-03:30,DC,GDAM_HPX,0,0,Must,GDAM,OTHER,0.00
2025-12-24,03:15-03:30,DC,"Jawaharpur Vidyut Utapadan Nigam Ltd Distt Etah",5210.8551952076,4803.1,Merit,UPRVUNL,THERMAL,622.05
2025-12-24,03:15-03:30,DC,VSTPS2,2550.7227660904,2430,Merit,CENTRAL_ISGS,THERMAL,0.77
2025-12-24,03:15-03:30,SG,AWEK1L,0,0,Must,OTHER_ISGS_REMC,WIND,17.75
2025-12-24,03:15-03:30,SG,SIPAT2,1697.7754634451,1611,Merit,CENTRAL_ISGS,THERMAL,0.83
2025-12-24,03:15-03:30,SG,"HARDUAGANJ D",4975.9863664532,4575.7,Merit,UPRVUNL,THERMAL,250.26
2025-12-24,03:15-03:30,DC,RPL_SECI_II_RE,0,0,Must,OTHER_ISGS_REMC,WIND,63.60
2025-12-24,03:15-03:30,SG,GDAM_IEX,0,0,Must,GDAM,OTHER,-10.16
2025-12-24,03:15-03:30,DC,"Bajaj Energy Private Ltd Unit Khambarkhera",4464.0053707912,4080,Merit,IPP,THERMAL,81.22
2025-12-24,03:15-03:30,SG,Bilateral_GNA,0,0,Must,GNA,OTHER,-446.59
2025-12-24,03:15-03:30,DC,ROSA-I,3682.1421193968,3323,Merit,IPP,THERMAL,549.00
2025-12-24,03:15-03:30,DC,"OBRA C",3432.5036149556,3081.3,Merit,UPRVUNL,THERMAL,1237.50
2025-12-24,03:15-03:30,SG,STOA_SELL,0,0,Must,STOA,STOA,0.00
2025-12-24,03:15-03:30,SG,AGEMPL,0,0,Must,CENTRAL_ISGS,WIND,0.00
2025-12-24,03:15-03:30,DC,UPPCL,0,0,Must,RTM,OTHER,0.00
2025-12-24,03:15-03:30,SG,CSP_Bhadla,0,0,Must,OTHER_ISGS_REMC,SOLAR,0.00
2025-12-24,03:15-03:30,SG,CSP_Bhadla,0,0,Must,OTHER_ISGS_REMC,SOLAR,0.00
2025-12-24,03:15-03:30,DC,ANTA_LF,12847.535930015,12317,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,03:15-03:30,SG,GANDHAR_APM,0,0,Must,CENTRAL_ISGS,GAS,0.00
2025-12-24,03:15-03:30,SG,PVG_AdaniKANine,0,0,Must,OTHER_ISGS_REMC,SOLAR,0.00
